upc,descrip,price,q,sales,volsales,Nal
3410001525,MILLER HIGH LIFE N.R,0.61448532,305508.413,173938.719,108455487.9,0
3410001528,MILLER HIGH LIFE N.R,0.56639606,633461.3621,339855.5649,224878786.4,1
3410001579,MILLER HIGH LIFE NR,0.8289389,38917.56113,31851.97019,13815734.19,1
731,MILLER HIGH LIFE PAR,0.43314397,29.99002838,12.98999977,10646.45996,0
3410001341,MILLER HIGH LIFE PAR,0.38567725,1743230.382,655746.675,618846778.2,1
3410001347,MILLER HIGH LIFE PAR,0.39238968,269.9102554,105.9099979,95818.13965,0
3410062302,MILLER ICEHOUSE CANS,0.49933264,11.99601078,5.989999771,4258.583984,0
3410062306,MILLER ICEHOUSE CANS,0.48645401,523721.8513,250136.8818,185921260,0
3410062602,MILLER ICEHOUSE CANS,0.6466791,14131.30087,9109.220013,5016611.939,1
3410062505,MILLER ICEHOUSE LN,0.63902384,408272.2446,248863.851,144936647.8,1
3410062528,MILLER ICEHOUSE N.R.,0.5838505,737118.9008,404404.1908,261677211.1,1
3410064306,"MILLER LITE ""ICE""",0.48482499,509230.6702,242210.8617,180776890.6,1
3410064505,"MILLER LITE ""ICE"" L.",0.64656848,184186.7545,112680.0251,65386298.64,1
3410064528,"MILLER LITE ""ICE"" N.",0.57510155,449922.3939,243791.6284,159722451.2,1
3410000369,MILLER LITE 22OZ NR,0.8675611,179.6069512,155.8200035,63760.46704,0
3410000359,MILLER LITE 40OZ NR,0.59716493,7054.320643,4212.230089,2504283.872,0
732,MILLER LITE BEER,0.45806894,23.99202156,10.98999977,8517.167969,0
3410000354,MILLER LITE BEER,0.63286161,1302167.017,816713.323,462269292.7,0
3410000357,MILLER LITE BEER,0.61262196,30861.73727,18633.5594,10955916.79,1
3410057306,MILLER LITE BEER,0.4742713,14091618.45,6539291.425,5002524544,0
3410057602,MILLER LITE BEER,0.58733726,3228798.397,1812962.032,1146223434,1
3410000358,MILLER LITE BEER N.R,0.67511779,14357.8923,9490.010047,5097051.764,0
3410000382,MILLER LITE BEER N.R,0.69234782,125803.5005,86293.7212,44660242.73,0
3410057525,MILLER LITE BEER N.R,0.62166703,792798.3853,456020.5677,281443428.3,1
3410057528,MILLER LITE BEER N.R,0.57335526,2846893.384,1544306.356,1010647153,1
3410064602,MILLER LITE ICE,0.60847378,29438.21087,17326.51006,10450565.11,1
3410057505,MILLER LITE LONGNECK,0.61412573,1874280.786,1082151.671,665369680.4,1
3410057579,MILLER LITE NR BTLS,0.83277929,78293.46971,64295.13018,27794181.79,1
3410000129,MILLER RED DOG CANS,0.66460901,11870.05282,7883.749577,4213868.854,0
3410067306,MILLER RED DOG CANS,0.50632381,218543.3291,108279.9007,77582883.18,0
3410067505,MILLER RED DOG NR BT,0.64479887,144276.0258,91350.19674,51217989.74,0
3410067528,MILLER RED DOG NR BT,0.60556668,353306.5205,200301.7303,125423815.7,1
3410001518,MILLER REG BEER,0.64092731,51.31626892,32.88999748,18217.27612,1
3410032505,MILLER RESERVE LNNR,0.69172603,74597.19443,48567.19923,26482004.55,0
3410016505,MILLER RESERVE LT LN,0.66390198,33055.00817,21093.24961,11734528.17,1
3410071505,MILLER RESERVE VELVE,0.93197644,623.7925615,581.3599691,221446.3672,0
3410070505,MILLER RESEVER AMBER,0.76181,25221.61308,18172.46996,8953672.842,1
3410000304,MILLER SHARP'S N/A C,0.51312816,85555.55038,43933.57962,30372221.01,0
3410010505,MILLER SHARP'S N/A L,0.55772424,1183496.47,654803.7971,420141250.5,0
735,MILWAUKEE'S BEST BEE,0.32781729,95.96808624,31.45999908,34068.67188,0
3410000154,MILWAUKEE'S BEST BEE,0.38682383,470321.6103,174306.4081,166964173.4,1
3410031306,MILWAUKEE'S BEST BEE,0.3197346,700782.9739,218595.3579,248777959.7,1
3410031602,MILWAUKEE'S BEST BEE,0.35718399,270066.1964,95742.59768,95873501.43,1
3410000654,MILWAUKEE'S BEST LIG,0.38607368,210152.1198,78267.47862,74604003.71,0
3410007306,MILWAUKEE'S BEST LIG,0.31915849,431664.46,135636.7579,153240886.4,1
3410007602,MILWAUKEE'S BEST LIG,0.3581363,95272.31903,33950.68895,33821674.04,0
8066095755,MODELO ESPECIAL,0.98950469,6471.847914,6268.209784,2297506.058,0
8066095765,MODELO ESPECIAL,0.99866527,371.8763437,371.3799953,132016.1035,1
8066095785,MODELO NEGRA N.R.BOT,0.96659184,21472.85977,20376.67951,7622865.353,1
6821303112,MOLSON CANADIAN BEER,0.80098546,31057.67244,23187.679,11025473.96,1
6821301112,MOLSON EXPORT ALE NR,0.91285247,9134.962276,8233.269711,3242911.704,1
6821303111,MOLSON EXPORT ALE NR,0.99866527,35.98803234,35.93999863,12775.75195,1
6821302117,MOLSON GOLDEN N.R.'S,0.77256787,230347.4048,163167.867,81773329.93,0
6821302112,MOLSON GOLDEN NR BTL,0.8586418,373783.7089,293887.6501,132693218.7,0
6821309112,MOLSON ICE,0.89452755,131404.3046,109511.5666,46648529.04,0
6821309451,MOLSON ICE BIG CAN,1.0766078,39.98670316,43.20000005,14195.27966,1
6821309117,MOLSON ICE N.R.,0.74580222,115557.5738,82350.30646,41022939.61,1
6821306112,MOLSON LIGHT NR BTL,0.82687283,108467.9312,84866.20649,38506116.45,1
7231163009,MOOSEHEAD BEER NR BT,0.85786837,460676.8158,369261.803,163540271.8,1
7231193040,MOOSEHEAD BEER NR BT,0.76424658,128381.3098,93946.93635,45575365.84,1
7231163075,MOOSEHEAD ICE NR,0.8435213,20837.07101,16978.60961,7397160.393,1
7231163050,MOOSEHEAD LIGHT NR B,0.81200904,47384.24313,37074.98863,16821406.75,1
1975120103,MORETTI N.R. BTLS,1.1903957,29.99002695,35.54999924,10646.45996,0
1975120104,MORETTI N.R. BTLS,1.1297166,677.7746105,763.9699879,240609.9951,1
71975120103,MORETTI N.R. BTLS,1.1544546,15774.75438,17104.99973,5600037.945,0
7527608060,MOUSSY NON-ALCOHOLIC,0.97816658,1753.916794,1712.310062,622640.4526,0
6227405870,MURPHY'S IRISH STOUT,1.2064413,4.965015888,5.990000248,1762.580566,1
76227405870,MURPHY'S IRISH STOUT,1.1828247,2780.408833,3176.900014,987045.1162,0
272500017,MURPHYS IRSH AMBER (,1.0820264,11.99601078,12.97999954,4258.583984,1
60272500017,MURPHYS IRSH AMBER (,1.0781264,3700.769359,3983.829947,1313773.159,1
272500010,MURPHYS IRSH DRAUGHT,1.4134876,12.6707865,17.90999901,4498.129303,1
60272500010,MURPHYS IRSH DRAUGHT,1.4134876,902.4415723,1275.589918,320366.7642,0
8178012141,NAKED ASPEN HONEY WH,1.1653874,287.9042587,335.519989,102206.0156,1
8178012121,NAKED ASPEN PALE ALE,1.1653874,221.9261999,258.6299915,78783.80371,1
8178012111,NAKED ASPEN RASP WHE,1.1653874,401.866363,468.3299847,142662.5635,1
1820015168,NATURAL LIGHT,0.34240547,9860.721066,3181.769951,3500556.035,0
4323700200,NEW AMSTERDAM ALE,0.99866527,35.98803234,35.93999863,12775.75195,0
4323700100,NEW AMSTERDAM BEER,1.0195055,59.9800539,60.89999771,21292.91992,0
4323700008,NEW AMSTERDAM BLACK/,1.0195055,119.9601078,122.7999954,42585.83984,0
4323700007,NEW AMSTERDAM BLONDE,1.0198587,473.8424268,486.2099819,168214.0674,1
4323700300,NEW AMSTERDAM LIGHT,1.1653874,17.99401617,20.96999931,6387.875977,0
8834510005,NEWCASTLE BROWN ALE,1.2308297,12481.84945,15233.78979,4431056.643,0
7336011358,O S RYL AMBR N.R. NO,0.58808124,74681.16637,42706.10841,26511814.63,1
1035700155,O.B. KOREAN IMPORTED,0.83194321,1259.58115,1047.899984,447151.3193,0
1820000784,O'DOUL'S N/A LONGNEC,0.63124526,1150939.297,697065.8488,408583453.8,0
1820079283,O'DOUL'S N/A LONGNEC,0.56761187,3208.932904,1805.989935,1139171.216,0
1820079047,O'DOUL'S NON ALCOHOL,0.58091247,208286.7391,116901.5479,73941793.84,0
1820000157,O'DOUL'S NON-ALCH CA,0.6495204,79455.57883,50666.1778,28206731.07,0
2981520002,OKOCIM POLISH BEER N,0.99750668,31729.44962,31627.59949,11263954.67,1
2210014392,OLD ENGLISH BEER 800,0.47810385,13545.49531,6474.950076,4808650.88,0
2210000392,OLD ENGLISH MALT LIQ,0.56343734,4135.291443,2336.339983,1468028.471,0
5230002553,OLD MILWAUKEE,0.29941502,24591.82332,7366.7002,8730097.246,0
740,OLD MILWAUKEE BEER,0.39554814,23.99202156,9.489999771,8517.167969,1
5230000022,OLD MILWAUKEE BEER,0.46312767,151695.5571,69451.41808,53851923.86,0
5230002540,OLD MILWAUKEE BEER,0.43202916,136070.7521,58373.39885,48305118.17,0
5230002966,OLD MILWAUKEE BEER,0.34799933,833866.7192,282280.3153,296022690.5,1
5230000027,OLD MILWAUKEE BEER N,0.42911977,10886.37963,4690.669966,3864664.807,0
9200000013,OLD MILWAUKEE ICE,0.39846578,23.99202156,9.559999466,8517.167969,0
9200000206,OLD MILWAUKEE ICE,0.3727532,2207.266001,796.5199833,783579.4531,0
5230000002,OLD MILWAUKEE LIGHT,0.46892241,40282.60461,18797.94951,14300325.02,0
5230000540,OLD MILWAUKEE LIGHT,0.43099681,42070.01016,17995.18954,14934854.04,1
5230000966,OLD MILWAUKEE LIGHT,0.34666091,415061.9801,141127.5973,147347006.1,0
5230002554,OLD MILWAUKEE LIGHT,0.29959959,13135.63245,3935.430095,4663149.499,1
5230000350,OLD MILWAUKEE LONGNE,0.51961714,107.964097,56.31999803,38327.25586,1
5230002330,OLD MILWAUKEE LONGNE,0.52134812,515.8284645,268.9999914,183119.1113,0
5230001300,OLD MILWAUKEE N.A. B,0.55140328,19415.54375,10650.27961,6892518.185,1
5230001301,OLD MILWAUKEE N.A. B,0.48678482,21268.92748,10311.17994,7550469.413,1
5230000035,OLD MILWAUKEE N.A. C,0.44610131,281222.4869,125702.4574,99833984.59,0
5230002546,OLD MILWAUKEE N/A BE,0.37388933,51318.93463,19124.05959,18218222.29,1
5230000026,OLD MILWAUKEE-REGULA,0.40026847,8151.95592,3173.899955,2893944.363,1
757,OLD STYLE 30PK CANS,0.36994347,2189.272102,749.6700077,777191.582,1
7336011214,OLD STYLE 30PK CANS,0.37487769,2944420.962,1040743.737,1045269438,1
7336011372,OLD STYLE 30PK CANS,0.36171672,2754104.239,915499.7658,977707002,1
750,OLD STYLE BEER,0.46185806,263.9122372,121.8899965,93688.84766,1
7336011301,OLD STYLE BEER,0.4519105,6424175.912,2748746.235,2280582451,0
7336011341,OLD STYLE BEER,0.58096534,1201112.609,683129.2267,426394981.3,0
7336011347,OLD STYLE BEER,0.5826937,419.8603888,244.6499977,149050.4414,1
7336011670,OLD STYLE BEER,0.74466211,20022.67478,14820.87924,7108049.666,0
7336011751,OLD STYLE BEER,0.61072582,817222.2624,497698.6915,290113905.5,1
7336011754,OLD STYLE BEER,0.53656,453809.0892,214124.8176,161102227.8,0
7336011905,OLD STYLE BEER,0.66101211,72072.03431,47066.5699,25585572.16,0
7336011209,OLD STYLE BEER N.R.B,0.56696242,63675.49049,35556.71984,22604799.45,0
7336011611,OLD STYLE BEER N.R.B,0.63187671,5.99800539,3.789999962,2129.291992,0
7336011638,OLD STYLE BEER N.R.B,0.5660215,155.9481411,88.27000046,55361.5918,0
7336011906,OLD STYLE BEER N.R.B,0.54666406,482011.7229,236410.6386,171114163.5,1
7336097202,OLD STYLE BEER N.R.B,0.49334505,71580.19754,33016.50944,25410970.66,1
7336097347,OLD STYLE BONUS PACK,0.31197351,352730.7027,110039.4648,125219399.8,1
7336011370,OLD STYLE CAN,0.39903584,134035.4328,53402.49108,47582578.8,0
7336011401,OLD STYLE CLASSIC DR,0.61771429,22456.53238,13812.94978,7972069.226,1
7336011402,OLD STYLE CLASSIC DR,0.61853629,10832.39778,6679.189888,3845501.34,0
7336011403,OLD STYLE CLASSIC DR,0.59743208,27662.80105,16395.57937,9820294.67,0
7336011404,OLD STYLE CLASSIC DR,0.59477115,15198.94574,8964.069676,5395625.906,1
7336011405,OLD STYLE CLASSIC DR,0.44450489,242007.528,99961.27884,85912673.43,0
7336011411,OLD STYLE CLASSIC DR,0.59951121,97701.51221,53606.4194,34684037.32,1
7336011421,OLD STYLE CLASSIC DR,0.38020372,135374.9888,50732.12115,48058120.14,0
7336011422,OLD STYLE CLASSIC DR,0.37943378,91139.69659,34099.69067,32354591.68,0
7336011423,OLD STYLE CLASSIC DR,0.27259061,71348.27436,19448.8695,25328637.35,1
7336011424,OLD STYLE CLASSIC DR,0.27259061,37463.54163,10212.20954,13299557.4,0
7336011431,OLD STYLE CLASSIC DR,0.3470307,90030.0647,31049.77893,31960673.04,1
7336011432,OLD STYLE CLASSIC DR,0.34669173,38607.16311,13368.5596,13705542.9,1
7336011439,OLD STYLE CLASSIC DR,0.39948264,14575.15404,5823.710194,5174179.615,0
7336011440,OLD STYLE CLASSIC DR,0.39953846,10596.47689,4233.70014,3761749.238,1
7336011441,OLD STYLE CLASSIC DR,0.35270575,209060.4883,68680.4114,74216472.37,1
7336011442,OLD STYLE CLASSIC DR,0.35128811,122809.1669,40388.05096,43597253.45,0
7336011412,OLD STYLE CLSC DRAFT,0.59342986,52482.54823,28968.99953,18631304.97,0
7336011406,OLD STYLE CLSSC DRFT,0.44494331,89730.16219,38385.60935,31854208.22,0
7336011110,OLD STYLE DRAFT,0.6170789,7653.454912,4708.329755,2716976.582,0
7336011112,OLD STYLE DRAFT,0.51189196,17190.28364,8450.489779,6102550.852,0
7336011114,OLD STYLE DRAFT,0.42045528,285217.1592,115488.0571,101252093.1,1
7336011107,OLD STYLE DRAFT LNNR,0.62086827,5890.041335,3592.77986,2090964.736,1
7336011116,OLD STYLE DRAFT N.R.,0.48473328,19445.5338,8842.299862,6903164.641,1
7336068306,OLD STYLE DRY BEER,0.44540951,16938.36743,7411.939776,6013120.598,1
7336068741,OLD STYLE DRY BEER,0.56989992,5950.02138,3386.839998,2112257.656,1
7336068756,OLD STYLE DRY BEER,0.59548819,5242.256758,3117.219799,1861001.202,0
7336068661,OLD STYLE DRY LONGNE,0.56239659,21064.99544,11139.84013,7478073.494,1
7336011522,OLD STYLE ICE,0.42123792,303691.0164,120791.2977,107810312.5,1
7336011531,OLD STYLE ICE LIGHT,0.55616736,62595.18624,33892.96909,22221291.25,0
7336011542,OLD STYLE ICE LIGHT,0.43853119,1175.609064,510.5099707,417341.2305,1
7336011528,OLD STYLE ICE LN NR,0.57994199,33930.7171,18802.07959,12045404.82,0
7336011523,OLD STYLE ICE NR BTL,0.54523861,7701.438989,4199.759902,2734010.92,0
7336011524,OLD STYLE ICE NR BTL,0.51206177,38147.3149,18746.54966,13542297.08,0
7336035301,OLD STYLE L.A. BEER,0.47345254,36659.80941,17186.09976,13014232.66,1
7336035751,OLD STYLE L.A. BEER,0.60467219,10760.42181,6483.899697,3819949.841,0
7336097104,OLD STYLE LIGHT 30 P,0.35922977,782589.7882,259465.243,277819372.3,0
7336097343,OLD STYLE LIGHT 30 P,0.37485096,951073.7678,336747.7615,337631184.2,1
7336097341,OLD STYLE LIGHT BEER,0.57054991,188985.1562,105005.897,67089732.15,1
7336097348,OLD STYLE LIGHT BEER,0.5826937,47.98404312,27.95999908,17034.33594,0
7336097638,OLD STYLE LIGHT BEER,0.5660215,143.9521294,81.47999954,51103.00781,1
7336097670,OLD STYLE LIGHT BEER,0.70523441,18.66046143,13.15999985,6624.463867,0
7336097751,OLD STYLE LIGHT BEER,0.6071921,177894.8454,102556.7867,63152671.22,1
7336097754,OLD STYLE LIGHT BEER,0.52352327,52470.55147,25313.27965,18627045.87,1
7336097661,OLD STYLE LIGHT LONG,0.59983873,97269.65487,55527.57895,34530728.27,1
7336097356,OLD STYLE LIGHT PART,0.34901941,179972.1516,60784.69954,63890114.4,0
7336097301,OLD STYLE LT BONUS 6,0.44173959,1458043.18,608980.9926,517605333.3,1
7336097305,OLD STYLE LT BONUS 6,0.34783086,841040.3482,283114.2505,298569323.9,1
7336097102,OLD STYLE LT BONUS P,0.39928499,37507.52897,14975.22045,13315172.72,0
7336097345,OLD STYLE LT BONUS P,0.34955901,909697.5323,304381.1331,322942624.6,1
7336011356,OLD STYLE PARTY PACK,0.35071868,678046.5205,229641.8886,240706516.3,1
7336011661,OLD STYLE REG LONG N,0.60769206,524477.6024,297238.4049,186189550.7,0
